Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
5.062908730,2595,0x39,0x0C,Read,ACK
5.063014340,2595,0x39,0x00,Read,ACK
5.063119195,2595,0x39,0x00,Read,NAK
5.065025680,2597,0x38,0x00,Write,ACK
5.065130165,2597,0x38,0x07,Write,ACK
5.065437055,2598,0x39,0x0C,Read,ACK
5.065542665,2598,0x39,0x60,Read,ACK
5.065647895,2598,0x39,0x25,Read,NAK
5.069128495,2600,0x38,0x00,Write,ACK
5.069232980,2600,0x38,0x22,Write,ACK
5.069452935,2601,0x39,0x0C,Read,ACK
5.069645165,2601,0x39,0x00,Read,ACK
5.069769010,2601,0x39,0x00,Read,NAK
5.072653435,2603,0x38,0x00,Write,ACK
5.072773845,2603,0x38,0x07,Write,ACK
5.073080240,2604,0x39,0x0C,Read,ACK
5.073185845,2604,0x39,0x73,Read,ACK
5.073291640,2604,0x39,0x0A,Read,NAK
5.075333710,2606,0x38,0x00,Write,ACK
5.075525190,2606,0x38,0x22,Write,ACK
5.075763195,2607,0x39,0x0C,Read,ACK
5.075868800,2607,0x39,0x00,Read,ACK
5.075973660,2607,0x39,0x00,Read,NAK
5.079378755,2609,0x38,0x00,Write,ACK
5.079483240,2609,0x38,0x07,Write,ACK
5.079807930,2610,0x39,0x0C,Read,ACK
5.079913535,2610,0x39,0x4C,Read,ACK
5.080018955,2610,0x39,0xB1,Read,NAK
5.082557835,2612,0x38,0x00,Write,ACK
5.082662315,2612,0x38,0x22,Write,ACK
5.082898200,2613,0x39,0x0C,Read,ACK
5.083090430,2613,0x39,0x00,Read,ACK
5.083195285,2613,0x39,0x00,Read,NAK
5.085884990,2615,0x38,0x00,Write,ACK
5.085989470,2615,0x38,0x07,Write,ACK
5.086209430,2616,0x39,0x0C,Read,ACK
5.086401785,2616,0x39,0x64,Read,ACK
5.086507205,2616,0x39,0xCB,Read,NAK
5.089992610,2618,0x38,0x00,Write,ACK
5.090097095,2618,0x38,0x22,Write,ACK
5.090317050,2619,0x39,0x0C,Read,ACK
5.090422660,2619,0x39,0x00,Read,ACK
5.090650175,2619,0x39,0x00,Read,NAK
5.092974590,2621,0x38,0x00,Write,ACK
5.093165510,2621,0x38,0x07,Write,ACK
5.093385465,2622,0x39,0x0C,Read,ACK
5.093491075,2622,0x39,0x2E,Read,ACK
5.093596680,2622,0x39,0x17,Read,NAK
5.096686705,2624,0x38,0x00,Write,ACK
5.096807110,2624,0x38,0x22,Write,ACK
5.097027070,2625,0x39,0x0C,Read,ACK
5.097132675,2625,0x39,0x00,Read,ACK
5.097237535,2625,0x39,0x00,Read,NAK
5.100884445,2627,0x38,0x00,Write,ACK
5.100988930,2627,0x38,0x07,Write,ACK
5.101208885,2628,0x39,0x0C,Read,ACK
5.101314490,2628,0x39,0x48,Read,ACK
5.101419725,2628,0x39,0x4B,Read,NAK
5.105055455,2630,0x38,0x00,Write,ACK
5.105159940,2630,0x38,0x22,Write,ACK
5.105379895,2631,0x39,0x0C,Read,ACK
5.105485505,2631,0x39,0x00,Read,ACK
5.105590360,2631,0x39,0x00,Read,NAK
5.109147340,2633,0x38,0x00,Write,ACK
5.109251825,2633,0x38,0x07,Write,ACK
5.109471780,2634,0x39,0x0C,Read,ACK
5.109577390,2634,0x39,0x67,Read,ACK
5.109683185,2634,0x39,0x94,Read,NAK
5.112133070,2636,0x38,0x00,Write,ACK
5.112237550,2636,0x38,0x22,Write,ACK
5.112585600,2637,0x39,0x0C,Read,ACK
5.112691205,2637,0x39,0x00,Read,ACK
5.112811925,2637,0x39,0x00,Read,NAK
5.115629345,2639,0x38,0x00,Write,ACK
5.115751875,2639,0x38,0x07,Write,ACK
5.116058890,2640,0x39,0x0C,Read,ACK
5.116164500,2640,0x39,0x6A,Read,ACK
5.116270105,2640,0x39,0xBD,Read,NAK
5.119725915,2642,0x38,0x00,Write,ACK
5.119830395,2642,0x38,0x22,Write,ACK
5.120137160,2643,0x39,0x0C,Read,ACK
5.120242770,2643,0x39,0x00,Read,ACK
5.120347625,2643,0x39,0x00,Read,NAK
5.122661680,2645,0x38,0x00,Write,ACK
5.122782085,2645,0x38,0x07,Write,ACK
5.123002045,2646,0x39,0x0C,Read,ACK
5.123107650,2646,0x39,0xC5,Read,ACK
5.123213260,2646,0x39,0x7F,Read,NAK
5.125516880,2648,0x38,0x00,Write,ACK
5.125621360,2648,0x38,0x22,Write,ACK
5.125860245,2649,0x39,0x0C,Read,ACK
5.126052595,2649,0x39,0x00,Read,ACK
5.126157455,2649,0x39,0x00,Read,NAK
5.130323220,2651,0x38,0x00,Write,ACK
5.130427705,2651,0x38,0x07,Write,ACK
5.130647660,2652,0x39,0x0C,Read,ACK
5.130769195,2652,0x39,0x83,Read,ACK
5.130874615,2652,0x39,0xD4,Read,NAK
5.133175860,2654,0x38,0x00,Write,ACK
5.133280345,2654,0x38,0x22,Write,ACK
5.133586860,2655,0x39,0x0C,Read,ACK
5.133711455,2655,0x39,0x00,Read,ACK
5.133816310,2655,0x39,0x00,Read,NAK
5.135994465,2657,0x38,0x00,Write,ACK
5.136185570,2657,0x38,0x07,Write,ACK
5.136405525,2658,0x39,0x0C,Read,ACK
5.136511135,2658,0x39,0x7C,Read,ACK
5.136616930,2658,0x39,0x45,Read,NAK
5.139229250,2660,0x38,0x00,Write,ACK
5.139333735,2660,0x38,0x22,Write,ACK
5.139640000,2661,0x39,0x0C,Read,ACK
5.139763660,2661,0x39,0x00,Read,ACK
5.139868515,2661,0x39,0x00,Read,NAK
5.142846000,2663,0x38,0x00,Write,ACK
5.142950480,2663,0x38,0x07,Write,ACK
5.143170440,2664,0x39,0x0C,Read,ACK
5.143276045,2664,0x39,0x7C,Read,ACK
5.143381840,2664,0x39,0xB4,Read,NAK
5.146226050,2666,0x38,0x00,Write,ACK
5.146330535,2666,0x38,0x22,Write,ACK
5.146550490,2667,0x39,0x0C,Read,ACK
5.146656100,2667,0x39,0x00,Read,ACK
5.146776880,2667,0x39,0x00,Read,NAK
5.149367220,2669,0x38,0x00,Write,ACK
5.149471705,2669,0x38,0x07,Write,ACK
5.149797080,2670,0x39,0x0C,Read,ACK
5.149902690,2670,0x39,0x78,Read,ACK
5.150008295,2670,0x39,0x2C,Read,NAK
5.152296740,2672,0x38,0x00,Write,ACK
5.152401225,2672,0x38,0x22,Write,ACK
5.152621180,2673,0x39,0x0C,Read,ACK
5.152742650,2673,0x39,0x00,Read,ACK
5.152847510,2673,0x39,0x00,Read,NAK
5.154955840,2675,0x38,0x00,Write,ACK
5.155060325,2675,0x38,0x07,Write,ACK
5.155280285,2676,0x39,0x0C,Read,ACK
5.155472635,2676,0x39,0x90,Read,ACK
5.155577870,2676,0x39,0x48,Read,NAK
5.158450680,2678,0x38,0x00,Write,ACK
5.158555165,2678,0x38,0x22,Write,ACK
5.158877855,2679,0x39,0x0C,Read,ACK
5.158983465,2679,0x39,0x00,Read,ACK
5.159088320,2679,0x39,0x00,Read,NAK
5.161035215,2681,0x38,0x00,Write,ACK
5.161139695,2681,0x38,0x07,Write,ACK
5.161446465,2682,0x39,0x0C,Read,ACK
5.161552070,2682,0x39,0xA0,Read,ACK
5.161657305,2682,0x39,0xE2,Read,NAK
5.164284055,2684,0x38,0x00,Write,ACK
5.164388535,2684,0x38,0x22,Write,ACK
5.164608495,2685,0x39,0x0C,Read,ACK
5.164816835,2685,0x39,0x00,Read,ACK
5.164921695,2685,0x39,0x00,Read,NAK
5.167647865,2687,0x38,0x00,Write,ACK
5.167770400,2687,0x38,0x07,Write,ACK
5.167990355,2688,0x39,0x0C,Read,ACK
5.168183085,2688,0x39,0x66,Read,ACK
5.168288690,2688,0x39,0x18,Read,NAK
5.171050340,2690,0x38,0x00,Write,ACK
5.171154820,2690,0x38,0x22,Write,ACK
5.171374780,2691,0x39,0x0C,Read,ACK
5.171567260,2691,0x39,0x00,Read,ACK
5.171690165,2691,0x39,0x00,Read,NAK
5.174552110,2693,0x38,0x00,Write,ACK
5.174656595,2693,0x38,0x07,Write,ACK
5.174979035,2694,0x39,0x0C,Read,ACK
5.175084645,2694,0x39,0x42,Read,ACK
5.175189875,2694,0x39,0x88,Read,NAK
5.177154315,2696,0x38,0x00,Write,ACK
5.177258800,2696,0x38,0x22,Write,ACK
5.177565565,2697,0x39,0x0C,Read,ACK
5.177690095,2697,0x39,0x00,Read,ACK
5.177794955,2697,0x39,0x00,Read,NAK
5.180047175,2699,0x38,0x00,Write,ACK
5.180151660,2699,0x38,0x07,Write,ACK
5.180371620,2700,0x39,0x0C,Read,ACK
5.180477225,2700,0x39,0x99,Read,ACK
5.180582830,2700,0x39,0x73,Read,NAK
5.182898945,2702,0x38,0x00,Write,ACK
5.183003425,2702,0x38,0x22,Write,ACK
5.183309755,2703,0x39,0x0C,Read,ACK
5.183415365,2703,0x39,0x00,Read,ACK
5.183520220,2703,0x39,0x00,Read,NAK
5.186135915,2705,0x38,0x00,Write,ACK
5.186240400,2705,0x38,0x07,Write,ACK
5.186460360,2706,0x39,0x0C,Read,ACK
5.186668635,2706,0x39,0x83,Read,ACK
5.186774055,2706,0x39,0xD4,Read,NAK
5.189410550,2708,0x38,0x00,Write,ACK
5.189515030,2708,0x38,0x22,Write,ACK
5.189753975,2709,0x39,0x0C,Read,ACK
5.189859580,2709,0x39,0x00,Read,ACK
5.190051185,2709,0x39,0x00,Read,NAK
5.192247200,2711,0x38,0x00,Write,ACK
5.192351685,2711,0x38,0x07,Write,ACK
5.192674625,2712,0x39,0x0C,Read,ACK
5.192780235,2712,0x39,0x61,Read,ACK
5.192885655,2712,0x39,0xD1,Read,NAK
5.196797985,2714,0x38,0x00,Write,ACK
5.196902470,2714,0x38,0x22,Write,ACK
5.197122430,2715,0x39,0x0C,Read,ACK
5.197228035,2715,0x39,0x00,Read,ACK
5.197332895,2715,0x39,0x00,Read,NAK
5.200239615,2717,0x38,0x00,Write,ACK
5.200344100,2717,0x38,0x07,Write,ACK
5.200564060,2718,0x39,0x0C,Read,ACK
5.200685590,2718,0x39,0x56,Read,ACK
5.200791200,2718,0x39,0x1C,Read,NAK
5.203328830,2720,0x38,0x00,Write,ACK
5.203519870,2720,0x38,0x22,Write,ACK
5.203757875,2721,0x39,0x0C,Read,ACK
5.203863485,2721,0x39,0x00,Read,ACK
5.203968340,2721,0x39,0x00,Read,NAK
5.206910540,2723,0x38,0x00,Write,ACK
5.207015020,2723,0x38,0x07,Write,ACK
5.207234980,2724,0x39,0x0C,Read,ACK
5.207340585,2724,0x39,0x73,Read,ACK
5.207446380,2724,0x39,0x3A,Read,NAK
5.210287405,2726,0x38,0x00,Write,ACK
5.210391890,2726,0x38,0x22,Write,ACK
5.210611845,2727,0x39,0x0C,Read,ACK
5.210733380,2727,0x39,0x00,Read,ACK
5.210838235,2727,0x39,0x00,Read,NAK
5.213693250,2729,0x38,0x00,Write,ACK
5.213797735,2729,0x38,0x07,Write,ACK
5.214017690,2730,0x39,0x0C,Read,ACK
5.214123300,2730,0x39,0xD9,Read,ACK
5.214229090,2730,0x39,0x23,Read,NAK
5.217077550,2732,0x38,0x00,Write,ACK
5.217182030,2732,0x38,0x22,Write,ACK
5.217401990,2733,0x39,0x0C,Read,ACK
5.217507595,2733,0x39,0x00,Read,ACK
5.217612455,2733,0x39,0x00,Read,NAK
5.220854175,2735,0x38,0x00,Write,ACK
5.220958655,2735,0x38,0x07,Write,ACK
5.221265300,2736,0x39,0x0C,Read,ACK
5.221370905,2736,0x39,0x72,Read,ACK
5.221476510,2736,0x39,0xEB,Read,NAK
5.225155400,2738,0x38,0x00,Write,ACK
5.225259880,2738,0x38,0x22,Write,ACK
5.225566650,2739,0x39,0x0C,Read,ACK
5.225691240,2739,0x39,0x00,Read,ACK
5.225796100,2739,0x39,0x00,Read,NAK
5.229207125,2741,0x38,0x00,Write,ACK
5.229311610,2741,0x38,0x07,Write,ACK
5.229618565,2742,0x39,0x0C,Read,ACK
5.229743095,2742,0x39,0x77,Read,ACK
5.229849075,2742,0x39,0x01,Read,NAK
5.232158445,2744,0x38,0x00,Write,ACK
5.232262925,2744,0x38,0x22,Write,ACK
5.232482885,2745,0x39,0x0C,Read,ACK
5.232588490,2745,0x39,0x00,Read,ACK
5.232709275,2745,0x39,0x00,Read,NAK
5.234887425,2747,0x38,0x00,Write,ACK
5.234991910,2747,0x38,0x07,Write,ACK
5.235211870,2748,0x39,0x0C,Read,ACK
5.235317475,2748,0x39,0x5E,Read,ACK
5.235510265,2748,0x39,0x1A,Read,NAK
5.238168990,2750,0x38,0x00,Write,ACK
5.238273475,2750,0x38,0x22,Write,ACK
5.238493430,2751,0x39,0x0C,Read,ACK
5.238599040,2751,0x39,0x00,Read,ACK
5.238719825,2751,0x39,0x00,Read,NAK
5.240889110,2753,0x38,0x00,Write,ACK
5.240993590,2753,0x38,0x07,Write,ACK
5.241213550,2754,0x39,0x0C,Read,ACK
5.241406090,2754,0x39,0x7B,Read,ACK
5.241512070,2754,0x39,0xE6,Read,NAK
5.244553630,2756,0x38,0x00,Write,ACK
5.244760725,2756,0x38,0x22,Write,ACK
5.244980680,2757,0x39,0x0C,Read,ACK
5.245086290,2757,0x39,0x00,Read,ACK
5.245191145,2757,0x39,0x00,Read,NAK
5.247951670,2759,0x38,0x00,Write,ACK
5.248142775,2759,0x38,0x07,Write,ACK
5.248362730,2760,0x39,0x0C,Read,ACK
5.248468340,2760,0x39,0xBC,Read,ACK
5.248574135,2760,0x39,0x34,Read,NAK
5.251327785,2762,0x38,0x00,Write,ACK
5.251518890,2762,0x38,0x22,Write,ACK
5.251756895,2763,0x39,0x0C,Read,ACK
5.251862505,2763,0x39,0x00,Read,ACK
5.251967360,2763,0x39,0x00,Read,NAK
5.254253935,2765,0x38,0x00,Write,ACK
5.254358415,2765,0x38,0x07,Write,ACK
5.254578375,2766,0x39,0x0C,Read,ACK
5.254699905,2766,0x39,0x62,Read,ACK
5.254892135,2766,0x39,0x80,Read,NAK
5.256930210,2768,0x38,0x00,Write,ACK
5.257034690,2768,0x38,0x22,Write,ACK
5.257254650,2769,0x39,0x0C,Read,ACK
5.257446815,2769,0x39,0x00,Read,ACK
5.257551675,2769,0x39,0x00,Read,NAK
5.260293025,2771,0x38,0x00,Write,ACK
5.260397505,2771,0x38,0x07,Write,ACK
5.260633390,2772,0x39,0x0C,Read,ACK
5.260825305,2772,0x39,0x4F,Read,ACK
5.260931100,2772,0x39,0x9B,Read,NAK
5.263812530,2774,0x38,0x00,Write,ACK
5.263917015,2774,0x38,0x22,Write,ACK
5.264223405,2775,0x39,0x0C,Read,ACK
5.264329015,2775,0x39,0x00,Read,ACK
5.264433870,2775,0x39,0x00,Read,NAK
5.267210880,2777,0x38,0x00,Write,ACK
5.267315365,2777,0x38,0x07,Write,ACK
5.267640370,2778,0x39,0x0C,Read,ACK
5.267745975,2778,0x39,0x5E,Read,ACK
5.267851770,2778,0x39,0xFC,Read,NAK
5.270054840,2780,0x38,0x00,Write,ACK
5.270159325,2780,0x38,0x22,Write,ACK
5.270379285,2781,0x39,0x0C,Read,ACK
5.270484890,2781,0x39,0x00,Read,ACK
5.270605675,2781,0x39,0x00,Read,NAK
5.272862580,2783,0x38,0x00,Write,ACK
5.272967065,2783,0x38,0x07,Write,ACK
5.273187020,2784,0x39,0x0C,Read,ACK
5.273292625,2784,0x39,0x90,Read,ACK
5.273484730,2784,0x39,0x87,Read,NAK
5.276131280,2786,0x38,0x00,Write,ACK
5.276235760,2786,0x38,0x22,Write,ACK
5.276455720,2787,0x39,0x0C,Read,ACK
5.276561325,2787,0x39,0x00,Read,ACK
5.276768730,2787,0x39,0x00,Read,NAK
5.278827540,2789,0x38,0x00,Write,ACK
5.278932020,2789,0x38,0x07,Write,ACK
5.279151980,2790,0x39,0x0C,Read,ACK
5.279344645,2790,0x39,0x66,Read,ACK
5.279450250,2790,0x39,0x67,Read,NAK
5.282519230,2792,0x38,0x00,Write,ACK
5.282726320,2792,0x38,0x22,Write,ACK
5.282946280,2793,0x39,0x0C,Read,ACK
5.283051885,2793,0x39,0x00,Read,ACK
5.283156745,2793,0x39,0x00,Read,NAK
5.285855690,2795,0x38,0x00,Write,ACK
5.286047105,2795,0x38,0x07,Write,ACK
5.286267065,2796,0x39,0x0C,Read,ACK
5.286372670,2796,0x39,0x70,Read,ACK
5.286478090,2796,0x39,0x70,Read,NAK
5.288985495,2798,0x38,0x00,Write,ACK
5.289089975,2798,0x38,0x22,Write,ACK
5.289309935,2799,0x39,0x0C,Read,ACK
5.289502785,2799,0x39,0x00,Read,ACK
5.289626690,2799,0x39,0x00,Read,NAK
5.292347935,2801,0x38,0x00,Write,ACK
5.292452415,2801,0x38,0x07,Write,ACK
5.292775360,2802,0x39,0x0C,Read,ACK
5.292880965,2802,0x39,0x5C,Read,ACK
5.292986570,2802,0x39,0x8D,Read,NAK
5.295024270,2804,0x38,0x00,Write,ACK
5.295128755,2804,0x38,0x22,Write,ACK
5.295435210,2805,0x39,0x0C,Read,ACK
5.295540815,2805,0x39,0x00,Read,ACK
5.295663660,2805,0x39,0x00,Read,NAK
5.298390520,2807,0x38,0x00,Write,ACK
5.298495005,2807,0x38,0x07,Write,ACK
5.298817260,2808,0x39,0x0C,Read,ACK
5.298922865,2808,0x39,0x58,Read,ACK
5.299028285,2808,0x39,0xE6,Read,NAK
5.300987420,2810,0x38,0x00,Write,ACK
5.301091900,2810,0x38,0x22,Write,ACK
5.301398295,2811,0x39,0x0C,Read,ACK
5.301503900,2811,0x39,0x00,Read,ACK
5.301627680,2811,0x39,0x00,Read,NAK
5.303986760,2813,0x38,0x00,Write,ACK
5.304091245,2813,0x38,0x07,Write,ACK
5.304311200,2814,0x39,0x0C,Read,ACK
5.304416810,2814,0x39,0x72,Read,ACK
5.304625150,2814,0x39,0x8B,Read,NAK
5.307252210,2816,0x38,0x00,Write,ACK
5.307356695,2816,0x38,0x22,Write,ACK
5.307594640,2817,0x39,0x0C,Read,ACK
5.307700245,2817,0x39,0x00,Read,ACK
5.307805105,2817,0x39,0x00,Read,NAK
5.309894265,2819,0x38,0x00,Write,ACK
5.309998745,2819,0x38,0x07,Write,ACK
5.310218705,2820,0x39,0x0C,Read,ACK
5.310324310,2820,0x39,0x5F,Read,ACK
5.310516850,2820,0x39,0xB6,Read,NAK
5.312801235,2822,0x38,0x00,Write,ACK
5.312992590,2822,0x38,0x22,Write,ACK
5.313212550,2823,0x39,0x0C,Read,ACK
5.313318155,2823,0x39,0x00,Read,ACK
5.313423015,2823,0x39,0x00,Read,NAK
5.316099350,2825,0x38,0x00,Write,ACK
5.316203835,2825,0x38,0x07,Write,ACK
5.316510540,2826,0x39,0x0C,Read,ACK
5.316632070,2826,0x39,0x5D,Read,ACK
5.316737865,2826,0x39,0xFA,Read,NAK
5.319150155,2828,0x38,0x00,Write,ACK
5.319254635,2828,0x38,0x22,Write,ACK
5.319474595,2829,0x39,0x0C,Read,ACK
5.319598250,2829,0x39,0x00,Read,ACK
5.319789790,2829,0x39,0x00,Read,NAK
5.322822360,2831,0x38,0x00,Write,ACK
5.322926840,2831,0x38,0x07,Write,ACK
5.323233420,2832,0x39,0x0C,Read,ACK
5.323339030,2832,0x39,0x61,Read,ACK
5.323444445,2832,0x39,0x13,Read,NAK
5.326141645,2834,0x38,0x00,Write,ACK
5.326246125,2834,0x38,0x22,Write,ACK
5.326568630,2835,0x39,0x0C,Read,ACK
5.326674240,2835,0x39,0x00,Read,ACK
5.326779095,2835,0x39,0x00,Read,NAK
5.328794375,2837,0x38,0x00,Write,ACK
5.328898855,2837,0x38,0x07,Write,ACK
5.329205560,2838,0x39,0x0C,Read,ACK
5.329311170,2838,0x39,0x4A,Read,ACK
5.329416590,2838,0x39,0x76,Read,NAK
5.332253555,2840,0x38,0x00,Write,ACK
5.332444660,2840,0x38,0x22,Write,ACK
5.332680540,2841,0x39,0x0C,Read,ACK
5.332786150,2841,0x39,0x00,Read,ACK
5.332891005,2841,0x39,0x00,Read,NAK
5.335018635,2843,0x38,0x00,Write,ACK
5.335123120,2843,0x38,0x07,Write,ACK
5.335343075,2844,0x39,0x0C,Read,ACK
5.335448685,2844,0x39,0x64,Read,ACK
5.335572150,2844,0x39,0xBB,Read,NAK
5.338401935,2846,0x38,0x00,Write,ACK
5.338506420,2846,0x38,0x22,Write,ACK
5.338742300,2847,0x39,0x0C,Read,ACK
5.338847910,2847,0x39,0x00,Read,ACK
5.338952765,2847,0x39,0x00,Read,NAK
5.340990215,2849,0x38,0x00,Write,ACK
5.341094700,2849,0x38,0x07,Write,ACK
5.341314655,2850,0x39,0x0C,Read,ACK
5.341420265,2850,0x39,0x6A,Read,ACK
5.341525870,2850,0x39,0x66,Read,NAK
5.343845165,2852,0x38,0x00,Write,ACK
5.343949650,2852,0x38,0x22,Write,ACK
5.344256480,2853,0x39,0x0C,Read,ACK
5.344362085,2853,0x39,0x00,Read,ACK
5.344466945,2853,0x39,0x00,Read,NAK
5.347148840,2855,0x38,0x00,Write,ACK
5.347253320,2855,0x38,0x07,Write,ACK
5.347577700,2856,0x39,0x0C,Read,ACK
5.347683305,2856,0x39,0x30,Read,ACK
5.347788540,2856,0x39,0x72,Read,NAK
5.349938155,2858,0x38,0x00,Write,ACK
5.350129070,2858,0x38,0x22,Write,ACK
5.350349030,2859,0x39,0x0C,Read,ACK
5.350454635,2859,0x39,0x00,Read,ACK
5.350575355,2859,0x39,0x00,Read,NAK
5.352813275,2861,0x38,0x00,Write,ACK
5.352917760,2861,0x38,0x07,Write,ACK
5.353137715,2862,0x39,0x0C,Read,ACK
5.353243325,2862,0x39,0x31,Read,ACK
5.353471275,2862,0x39,0x10,Read,NAK
5.356386620,2864,0x38,0x00,Write,ACK
5.356491100,2864,0x38,0x22,Write,ACK
5.356813480,2865,0x39,0x0C,Read,ACK
5.356919090,2865,0x39,0x00,Read,ACK
5.357023945,2865,0x39,0x00,Read,NAK
5.359796335,2867,0x38,0x00,Write,ACK
5.359900820,2867,0x38,0x07,Write,ACK
5.360207895,2868,0x39,0x0C,Read,ACK
5.360313505,2868,0x39,0x56,Read,ACK
5.360419110,2868,0x39,0xFA,Read,NAK
5.365637200,2870,0x38,0x00,Write,ACK
5.365741685,2870,0x38,0x22,Write,ACK
5.365961640,2871,0x39,0x0C,Read,ACK
5.366154310,2871,0x39,0x00,Read,ACK
5.366259165,2871,0x39,0x00,Read,NAK
5.369067965,2873,0x38,0x00,Write,ACK
5.369172450,2873,0x38,0x07,Write,ACK
5.369478965,2874,0x39,0x0C,Read,ACK
5.369603495,2874,0x39,0x4D,Read,ACK
5.369709100,2874,0x39,0x11,Read,NAK
5.372023650,2876,0x38,0x00,Write,ACK
5.372128135,2876,0x38,0x22,Write,ACK
5.372348095,2877,0x39,0x0C,Read,ACK
5.372453700,2877,0x39,0x00,Read,ACK
5.372574420,2877,0x39,0x00,Read,NAK
5.374749140,2879,0x38,0x00,Write,ACK
5.374853625,2879,0x38,0x07,Write,ACK
5.375073580,2880,0x39,0x0C,Read,ACK
5.375179190,2880,0x39,0x35,Read,ACK
5.375412510,2880,0x39,0xE5,Read,NAK
5.378333600,2882,0x38,0x00,Write,ACK
5.378438080,2882,0x38,0x22,Write,ACK
5.378760960,2883,0x39,0x0C,Read,ACK
5.378866570,2883,0x39,0x00,Read,ACK
5.378971425,2883,0x39,0x00,Read,NAK
5.380915010,2885,0x38,0x00,Write,ACK
5.381019490,2885,0x38,0x07,Write,ACK
5.381326070,2886,0x39,0x0C,Read,ACK
5.381431680,2886,0x39,0x5F,Read,ACK
5.381556585,2886,0x39,0x77,Read,NAK
5.383917970,2888,0x38,0x00,Write,ACK
5.384022455,2888,0x38,0x22,Write,ACK
5.384242415,2889,0x39,0x0C,Read,ACK
5.384348020,2889,0x39,0x00,Read,ACK
5.384452880,2889,0x39,0x00,Read,NAK
5.387180675,2891,0x38,0x00,Write,ACK
5.387285160,2891,0x38,0x07,Write,ACK
5.387523105,2892,0x39,0x0C,Read,ACK
5.387628710,2892,0x39,0x53,Read,ACK
5.387734315,2892,0x39,0x62,Read,NAK
5.389965055,2894,0x38,0x00,Write,ACK
5.390069540,2894,0x38,0x22,Write,ACK
5.390289495,2895,0x39,0x0C,Read,ACK
5.390482040,2895,0x39,0x00,Read,ACK
5.390602885,2895,0x39,0x00,Read,NAK
5.392739630,2897,0x38,0x00,Write,ACK
5.392844115,2897,0x38,0x07,Write,ACK
5.393151130,2898,0x39,0x0C,Read,ACK
5.393256740,2898,0x39,0x9F,Read,ACK
5.393362720,2898,0x39,0xA5,Read,NAK
5.396225915,2900,0x38,0x00,Write,ACK
5.396416955,2900,0x38,0x22,Write,ACK
5.396652840,2901,0x39,0x0C,Read,ACK
5.396758445,2901,0x39,0x00,Read,ACK
5.396863305,2901,0x39,0x00,Read,NAK
5.399777275,2903,0x38,0x00,Write,ACK
5.399881755,2903,0x38,0x07,Write,ACK
5.400101715,2904,0x39,0x0C,Read,ACK
5.400207320,2904,0x39,0x79,Read,ACK
5.400313115,2904,0x39,0x42,Read,NAK
5.402739520,2906,0x38,0x00,Write,ACK
5.402844000,2906,0x38,0x22,Write,ACK
5.403150330,2907,0x39,0x0C,Read,ACK
5.403255940,2907,0x39,0x00,Read,ACK
5.403360795,2907,0x39,0x00,Read,NAK
5.405991980,2909,0x38,0x00,Write,ACK
5.406096465,2909,0x38,0x07,Write,ACK
5.406316420,2910,0x39,0x0C,Read,ACK
5.406524950,2910,0x39,0x66,Read,ACK
5.406630555,2910,0x39,0x77,Read,NAK
5.409242820,2912,0x38,0x00,Write,ACK
5.409347300,2912,0x38,0x22,Write,ACK
5.409586245,2913,0x39,0x0C,Read,ACK
5.409691850,2913,0x39,0x00,Read,ACK
5.409883645,2913,0x39,0x00,Read,NAK
5.413458795,2915,0x38,0x00,Write,ACK
5.413582265,2915,0x38,0x07,Write,ACK
5.413802220,2916,0x39,0x0C,Read,ACK
5.413907830,2916,0x39,0xAB,Read,ACK
5.414100120,2916,0x39,0xD9,Read,NAK
5.416211265,2918,0x38,0x00,Write,ACK
5.416315745,2918,0x38,0x22,Write,ACK
5.416638690,2919,0x39,0x0C,Read,ACK
5.416744295,2919,0x39,0x00,Read,ACK
5.416849155,2919,0x39,0x00,Read,NAK
5.418866555,2921,0x38,0x00,Write,ACK
5.418971035,2921,0x38,0x07,Write,ACK
5.419314965,2922,0x39,0x0C,Read,ACK
5.419420570,2922,0x39,0x8B,Read,ACK
5.419544225,2922,0x39,0x43,Read,NAK
5.422527145,2924,0x38,0x00,Write,ACK
5.422631625,2924,0x38,0x22,Write,ACK
5.422851585,2925,0x39,0x0C,Read,ACK
5.422957190,2925,0x39,0x00,Read,ACK
5.423062050,2925,0x39,0x00,Read,NAK
5.425938360,2927,0x38,0x00,Write,ACK
5.426042840,2927,0x38,0x07,Write,ACK
5.426262800,2928,0x39,0x0C,Read,ACK
5.426368405,2928,0x39,0x7D,Read,ACK
5.426490375,2928,0x39,0x33,Read,NAK
5.429080840,2930,0x38,0x00,Write,ACK
5.429271820,2930,0x38,0x22,Write,ACK
5.429510765,2931,0x39,0x0C,Read,ACK
5.429616370,2931,0x39,0x00,Read,ACK
5.429721230,2931,0x39,0x00,Read,NAK
5.432033970,2933,0x38,0x00,Write,ACK
5.432138450,2933,0x38,0x07,Write,ACK
5.432358410,2934,0x39,0x0C,Read,ACK
5.432464015,2934,0x39,0x6F,Read,ACK
5.432672230,2934,0x39,0xF1,Read,NAK
5.434942380,2936,0x38,0x00,Write,ACK
5.435133360,2936,0x38,0x22,Write,ACK
5.435353315,2937,0x39,0x0C,Read,ACK
5.435458925,2937,0x39,0x00,Read,ACK
5.435581890,2937,0x39,0x00,Read,NAK
5.439039945,2939,0x38,0x00,Write,ACK
